35.43371, 92.8114, 16.61951, 92.732155, 12.771114, 88.695724, 4.701782, 83.36225, 57.160652, 7.609721, 1.9010626, 30.150248, 75.261086, 37.973145, 53.17612, 78.638374, 59.05719, 32.434467, 64.97502, 67.37307, 86.59354, 47.78066, 66.619514, 55.011955
46.08256, 70.96701, 79.69731, 20.383076, 46.70269, 29.161453, 58.72036, 29.607208, 32.380745, 61.488068, 25.605808, 16.781548, 95.84882, 58.162903, 80.583405, 86.0869, 51.290497, 97.629364, 30.051167, 58.82524, 31.99261, 4.301891, 70.8735, 31.245577
7.0262284, 77.022606, 45.08311, 79.587395, 40.113903, 69.85509, 96.298996, 67.28032, 66.73974, 90.39495, 30.107319, 29.99259, 78.10191, 32.52368, 18.206778, 4.629356, 14.315907, 61.35636, 35.184273, 17.103487, 15.356697, 9.031265, 9.365432, 27.808851
66.30111, 67.00852, 83.66646, 71.779305, 90.51501, 56.860706, 38.1479, 30.51351, 1.539289, 2.7414064, 14.579842, 93.77102, 31.39775, 70.96901, 52.238117, 81.43815, 84.8812, 68.888725, 76.61483, 72.98008, 87.7349, 77.51426, 40.55759, 39.01036
66.5387, 77.18538, 60.53941, 69.28758, 82.62203, 13.077284, 63.07529, 76.8515, 86.08211, 43.961117, 1.2974108, 89.774895, 1.8736578, 51.133854, 66.26818, 40.895016, 77.68828, 47.5213, 41.634018, 13.809074, 87.86447, 86.011475, 83.34109, 97.056274
44.89169, 61.76993, 77.50801, 67.8778, 46.790817, 35.892345, 10.267432, 72.84325, 33.039173, 35.518055, 26.112896, 11.951577, 55.425392, 63.825268, 1.9170077, 89.310936, 51.65765, 76.08756, 48.30006, 52.378544, 98.314354, 8.045185, 78.72718, 3.3550158
60.56434, 58.213722, 85.11534, 94.00593, 30.239304, 8.408137, 21.831617, 63.5721, 22.381678, 31.855446, 6.980922, 22.622448, 8.678686, 4.178623, 1.1700748, 90.44475, 52.919964, 59.06924, 86.19563, 77.24385, 9.654033, 67.45445, 68.40358, 2.813639
25.620504, 2.3639164, 58.865078, 37.215588, 47.46206, 76.792755, 36.53447, 59.021057, 36.92733, 63.59152, 72.39999, 27.981594, 77.5727, 22.382706, 56.432686, 97.79109, 84.106125, 24.112823, 2.3787894, 12.401645, 60.03781, 79.63249, 81.61296, 65.88022
20.796545, 90.75756, 37.824215, 52.265785, 40.454533, 47.349762, 78.5627, 9.608994, 8.660027, 52.970387, 15.7732115, 52.06801, 96.967415, 29.566513, 67.25139, 19.656916, 89.55374, 68.01328, 62.30405, 85.8711, 19.733662, 38.460793, 92.93763, 25.901129
73.57622, 53.147274, 94.08759, 94.74548, 83.077034, 47.034378, 40.487274, 39.631832, 83.005684, 83.44759, 75.328384, 8.735873, 50.435226, 81.82722, 96.49161, 96.22391, 32.362053, 16.68616, 66.0599, 50.840904, 90.13496, 14.634605, 74.209175, 35.157692
25.810291, 45.35063, 10.749139, 51.459507, 29.551073, 18.21727, 2.8423383, 57.403667, 39.2797, 89.20746, 32.35093, 64.69606, 36.678276, 48.430714, 25.66525, 9.909535, 94.39777, 49.72421, 71.52225, 7.538116, 43.430634, 18.588188, 72.72914, 13.536574
80.85617, 7.2431617, 89.91006, 93.39724, 87.628876, 81.995636, 31.436401, 16.331707, 34.659584, 82.169785, 30.347385, 77.49536, 65.52352, 37.72787, 5.7327356, 8.398118, 77.365204, 11.766906, 80.05536, 8.919481, 88.68248, 60.058765, 65.19731, 91.91108
66.0532, 44.245064, 74.868805, 66.79233, 17.11298, 87.245255, 98.16002, 16.010612, 76.399956, 7.168224, 74.13026, 29.06875, 88.43381, 99.469, 48.971523, 28.343294, 41.61003, 98.08708, 94.02837, 58.456356, 38.064632, 19.325823, 10.019864, 81.70292
57.208145, 51.37018, 26.529486, 9.2445965, 13.436769, 55.435917, 81.09539, 96.506485, 33.330338, 9.924196, 5.922388, 1.9563645, 64.12162, 8.297652, 52.619934, 42.64893, 11.0855875, 53.40104, 64.84027, 87.835495, 31.796001, 39.25612, 61.402874, 95.46668
80.57531, 7.971632, 70.42109, 60.64194, 66.488266, 81.253174, 13.00327, 33.886578, 86.70134, 42.11316, 81.99537, 40.30228, 43.75793, 40.077522, 94.87393, 24.650291, 74.074394, 77.75426, 28.181473, 93.499664, 58.744213, 40.761116, 68.82777, 17.579529
70.860016, 45.650383, 49.36377, 48.170563, 9.536741, 1.729609, 16.172125, 69.07154, 52.417187, 10.789366, 98.16361, 8.259592, 64.068924, 80.937775, 99.05134, 40.48563, 77.698006, 1.9375925, 11.274805, 66.72559, 97.43001, 18.443995, 88.01379, 74.44252
26.415415, 1.6307449, 58.843822, 16.797838, 51.231102, 53.826073, 15.565356, 84.33661, 48.650894, 58.876648, 79.14867, 70.73115, 32.36246, 50.81336, 19.636847, 54.003506, 36.28361, 17.921545, 73.10305, 68.52753, 38.05448, 38.282967, 5.7534194, 29.49744
30.233519, 27.2701, 89.534256, 38.72558, 22.205654, 33.102146, 13.093356, 46.502926, 79.20484, 68.17274, 96.76621, 20.62515, 94.77908, 3.0716925, 47.463417, 64.68116, 30.685722, 86.1786, 58.99868, 41.06431, 43.80188, 52.27171, 62.62419, 58.901516
87.62265, 45.06057, 32.389874, 9.146634, 7.7542896, 2.4560533, 34.50135, 12.742259, 57.13601, 66.32792, 59.733242, 61.805897, 47.66841, 51.445877, 34.464714, 11.099393, 99.38502, 10.003923, 6.8262005, 29.619793, 34.20824, 2.827277, 13.900793, 8.760765
80.75186, 88.18827, 56.364643, 54.206512, 3.9173741, 15.676032, 45.208984, 53.02046, 43.286186, 75.15686, 42.388577, 89.073006, 89.614105, 25.803596, 3.2412138, 43.675644, 46.539948, 25.179588, 74.030396, 94.48521, 88.90508, 8.490246, 90.62478, 60.764828
75.83117, 60.949642, 28.287308, 87.79496, 41.784893, 60.53092, 98.88485, 40.512146, 2.710731, 64.01657, 61.617622, 58.862846, 93.57772, 27.138998, 62.47866, 28.721312, 80.7009, 95.497284, 88.620316, 91.90887, 65.94379, 20.350042, 87.00444, 77.99344
81.50914, 57.238914, 95.7867, 20.119547, 98.92914, 99.95218, 35.807755, 58.400906, 85.66549, 74.25002, 59.395535, 18.473337, 62.289753, 92.994644, 15.955355, 61.174347, 31.535513, 12.916453, 6.376548, 3.5666027, 29.308867, 78.83833, 21.525463, 4.401299
54.40226, 35.32062, 62.898605, 86.82306, 58.040512, 22.7781, 25.861406, 70.52624, 83.09282, 33.75995, 63.62501, 84.29143, 47.868862, 45.861534, 38.33086, 47.316082, 44.202168, 91.13483, 7.48094, 81.48628, 77.999245, 46.8215, 65.69237, 48.657997
33.41691, 23.30003, 54.736378, 80.94082, 48.015358, 31.546474, 50.4187, 76.20624, 24.057554, 46.920677, 94.18773, 4.5351806, 92.092735, 8.371251, 53.15517, 18.513458, 59.889294, 6.7046757, 23.651785, 6.269497, 70.79876, 78.604034, 79.71532, 42.293144
12.317992, 55.810875, 19.349363, 51.519554, 17.400177, 48.832207, 28.80379, 72.164055, 37.00409, 61.987423, 61.20252, 26.562128, 5.6825247, 58.268757, 5.0185204, 22.380836, 47.376846, 11.97137, 10.209041, 23.109102, 64.06244, 77.80662, 40.33865, 97.29108
64.75896, 11.890013, 78.80124, 2.8070498, 60.153816, 90.13442, 18.204473, 38.674393, 38.77728, 98.76745, 50.79496, 83.99722, 58.090874, 91.965355, 32.50899, 56.78541, 38.71081, 32.29252, 62.463985, 10.888826, 15.717394, 73.03485, 9.816734, 9.318001
39.2895, 68.16611, 5.432824, 71.31661, 69.36731, 57.119698, 90.7766, 30.726791, 99.74621, 59.290752, 63.858826, 40.433094, 97.50918, 75.58233, 13.452749, 4.3759065, 12.238237, 67.41897, 45.138405, 80.37606, 82.14708, 45.128216, 22.389044, 72.8016
58.49248, 89.75379, 86.881226, 13.202586, 49.576756, 72.93739, 43.483112, 33.670166, 6.1382194, 13.773334, 29.786919, 72.589676, 86.86734, 63.921425, 47.06172, 31.266083, 35.81139, 34.267635, 35.63022, 3.0357893, 62.117935, 70.433075, 7.158632, 92.96198
67.57714, 3.1578176, 24.973696, 94.75365, 50.06694, 81.48494, 48.979046, 55.32006, 35.171677, 48.422928, 75.85606, 96.10586, 88.19602, 30.723118, 97.37422, 11.550998, 5.421242, 87.53857, 43.25553, 75.77953, 84.330986, 17.262724, 71.99599, 83.31555
58.611744, 80.61179, 15.961505, 29.012201, 16.87664, 18.07348, 7.013703, 35.39402, 55.10952, 85.080185, 49.17942, 43.187042, 87.51052, 10.405305, 67.03871, 56.148746, 23.481083, 73.50088, 50.78137, 84.33131, 71.507515, 94.62844, 64.21536, 96.9306
35.954597, 64.90764, 42.187073, 65.74473, 70.44466, 61.463867, 36.09269, 53.07916, 98.4099, 61.87014, 95.51023, 68.720604, 75.51194, 38.627415, 40.786633, 25.648708, 67.30799, 18.302868, 8.961755, 94.450356, 50.32289, 48.94418, 37.098835, 68.74727
37.275936, 99.41535, 65.66932, 16.906178, 7.876172, 24.031351, 19.097181, 15.477624, 49.357704, 41.90665, 7.5662694, 6.103936, 36.78514, 26.836536, 18.54363, 20.230755, 82.084435, 23.638607, 26.878702, 57.981003, 15.0179205, 94.52443, 4.754966, 40.835682
48.07265, 32.536037, 84.58775, 9.946425, 60.339336, 34.970577, 49.021004, 33.830444, 73.75279, 42.558605, 89.70237, 57.84521, 45.3635, 83.08605, 29.965376, 9.708096, 86.546684, 97.74198, 78.94456, 80.98609, 97.6635, 98.100815, 65.75558, 63.425755
96.14946, 49.49837, 88.87809, 6.4912686, 76.73382, 37.20031, 1.3835981, 11.991202, 22.985014, 10.600135, 72.32406, 21.960463, 82.004906, 47.93302, 64.400085, 13.559582, 92.29035, 90.23764, 35.28788, 34.69569, 55.178368, 69.5887, 71.11467, 72.54735
34.99895, 24.07362, 74.27525, 2.6312373, 61.829075, 14.235369, 68.835266, 88.92898, 71.86502, 71.876335, 47.03463, 44.906258, 79.17699, 94.1996, 98.41482, 64.98085, 1.3869026, 21.59996, 82.94317, 16.059853, 56.818222, 69.6274, 76.88438, 61.630512
28.568924, 76.32277, 15.148974, 83.150085, 63.0972, 85.87622, 93.28132, 21.352999, 56.30287, 58.33982, 45.53148, 55.39979, 79.31658, 90.70439, 32.049076, 3.178902, 3.9669023, 50.387653, 15.311918, 61.192955, 75.56366, 7.6520514, 80.78248, 59.533607
79.88932, 59.10016, 33.735615, 69.968185, 85.67905, 13.880346, 82.40365, 54.538887, 19.618034, 74.126526, 54.156105, 77.24451, 47.911354, 86.22694, 77.41287, 24.307098, 85.35228, 11.837036, 68.82242, 24.390022, 56.872967, 70.10955, 51.642857, 72.13618
23.537317, 93.549225, 2.6972373, 52.928635, 19.968906, 89.500015, 10.816251, 20.419058, 6.10451, 68.020256, 10.288531, 88.3108, 96.22286, 40.2209, 28.77074, 21.631317, 19.852167, 3.0056584, 9.94786, 90.6562, 22.91757, 40.509563, 85.50848, 59.687046
70.317406, 51.062527, 91.727806, 17.230593, 60.38512, 30.276907, 93.88161, 84.09425, 51.11469, 61.030693, 97.97353, 84.862625, 12.514774, 21.49934, 54.13318, 85.19019, 68.571304, 16.381227, 57.228252, 51.40173, 8.644523, 1.9331229, 28.814472, 36.5203
1.7829168, 73.22018, 63.803974, 49.91383, 95.506294, 30.846107, 84.764114, 2.6849387, 80.13916, 51.408466, 52.689747, 21.953384, 12.550271, 44.348152, 78.3937, 71.520905, 29.065254, 43.208405, 39.08987, 66.4763, 80.88292, 54.59002, 1.3319683, 49.379536
32.9761, 59.837315, 69.54701, 83.58928, 18.770187, 37.74648, 78.85189, 52.46951, 54.574055, 51.677547, 27.705013, 18.338266, 88.523964, 74.22944, 71.29706, 25.424494, 84.52107, 63.105953, 50.2803, 24.996836, 83.97054, 60.74715, 19.892487, 55.57167
